CustomerID,CustomerName,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,CustomerSegment
12679,Stacy Gill,4223,3,187.980000,1,1,3,5,At-Risk Customers
15829,Devin Diaz,4393,2,187.980000,3,2,3,8,Potential Loyalists
27214,Bianca Zimmerman,4434,1,187.980000,4,2,3,9,Loyal Customers
28633,Christina Howard,4438,1,187.980000,4,2,3,9,Loyal Customers
16255,Taylor Russell,4448,1,187.980000,4,2,3,9,Loyal Customers
17877,Danny Blanco,4418,1,187.980000,3,2,3,8,Potential Loyalists
18023,Terrence Raji,4281,1,187.980000,2,3,3,8,Potential Loyalists
20714,Christine Beck,4484,1,187.980000,4,3,3,10,Loyal Customers
21847,Dominic Madan,4350,1,187.980000,3,3,3,9,Loyal Customers
16628,Francisco Prasad,4199,2,187.580000,1,1,3,5,At-Risk Customers
20223,Terrance Malhotra,4193,2,187.380000,1,1,3,5,At-Risk Customers
17078,Jenny Zhu,4477,2,186.940000,4,2,3,9,Loyal Customers
19344,Mandy Ma,4527,1,186.280000,4,3,3,10,Loyal Customers
13530,Krystal Chen,4298,1,186.280000,2,3,3,8,Potential Loyalists
13803,Krystal Zheng,4331,1,186.280000,3,4,3,10,Loyal Customers
16172,Janelle Perez,4259,2,186.040000,2,1,3,6,Potential Loyalists
14575,Rachel Lee,4167,1,185.970000,1,4,3,8,Potential Loyalists
13181,Brian Morgan,4249,2,185.960000,2,1,3,6,Potential Loyalists
12351,Cara Zhang,4163,3,185.940000,1,1,3,5,At-Risk Customers
18812,Kyle Adams,4190,2,185.940000,1,1,3,5,At-Risk Customers
18181,Neil Diaz,4398,2,185.920000,3,2,3,8,Potential Loyalists
13239,Matthew Thomas,4200,4,185.700000,1,1,3,5,At-Risk Customers
16162,Mackenzie Morgan,4236,2,185.040000,1,1,3,5,At-Risk Customers
19217,Jose Nelson,4223,3,185.020000,1,1,3,5,At-Risk Customers
15826,Marissa Price,4169,4,184.710000,1,1,3,5,At-Risk Customers
29373,Bobby Subram,4425,1,184.480000,3,2,3,8,Potential Loyalists
24278,Cedric Xu,4403,1,184.480000,3,2,3,8,Potential Loyalists
26843,Noah Gonzalez,4268,1,184.480000,2,3,3,8,Potential Loyalists
22531,Tiffany Zhou,4280,1,184.480000,2,3,3,8,Potential Loyalists
22377,Roger Zeng,4269,1,184.480000,2,3,3,8,Potential Loyalists
28921,Corey Deng,4474,1,184.480000,4,3,3,10,Loyal Customers
26792,Casey Torres,4465,1,184.480000,4,3,3,10,Loyal Customers
21992,Alejandro Zhang,4193,1,184.260000,1,4,3,8,Potential Loyalists
12652,Carolyn Martin,4228,2,182.940000,1,1,3,5,At-Risk Customers
15478,Melanie Russell,4320,3,182.830000,2,1,3,6,Potential Loyalists
29445,Bonnie Lal,4305,1,182.780000,2,4,3,9,Loyal Customers
27814,Katrina Shan,4480,1,182.780000,4,3,3,10,Loyal Customers
27525,Ariana Sanders,4488,1,182.780000,4,3,3,10,Loyal Customers
12136,Blake Turner,4167,4,181.710000,1,1,3,5,At-Risk Customers
14450,Kevin Butler,4412,1,180.980000,3,2,3,8,Potential Loyalists
13337,Lauren Cox,4398,1,180.980000,3,2,3,8,Potential Loyalists
12979,Christina Ward,4504,1,180.980000,4,3,3,10,Loyal Customers
13872,Alyssa Henderson,4523,1,180.980000,4,3,3,10,Loyal Customers
21777,Emily Gonzales,4227,1,180.980000,1,4,3,8,Potential Loyalists
16846,James Phillips,4446,2,180.950000,4,2,3,9,Loyal Customers
15543,Emma Flores,4279,3,180.940000,2,1,3,6,Potential Loyalists
11201,Amanda Foster,4303,2,180.940000,2,1,3,6,Potential Loyalists
12969,Richard Rodriguez,4270,4,180.790000,2,1,3,6,Potential Loyalists
14077,Bryan Townsend,4263,4,180.730000,2,1,3,6,Potential Loyalists
16721,Xavier Sanders,4168,3,180.710000,1,1,3,5,At-Risk Customers
13983,Logan Collins,4348,2,180.410000,3,1,3,7,Potential Loyalists
17213,Calvin Goel,4361,2,179.950000,3,2,3,8,Potential Loyalists
11233,Todd Li,4396,2,179.430000,3,2,3,8,Potential Loyalists
15244,Alexis Rodriguez,4255,4,179.190000,2,1,3,6,Potential Loyalists
28617,Noah Davis,4204,1,178.980000,1,4,3,8,Potential Loyalists
11657,Megan Cox,4162,2,178.960000,1,1,3,5,At-Risk Customers
11653,Sydney Peterson,4270,2,178.960000,2,1,3,6,Potential Loyalists
14554,Isaac Mitchell,4334,2,178.450000,3,1,3,7,Potential Loyalists
13670,Brittney Zeng,4219,3,178.450000,1,1,3,5,At-Risk Customers
14934,Jermaine Sai,4231,2,178.450000,1,1,3,5,At-Risk Customers
13137,Jacqueline Simmons,4385,3,177.940000,3,1,3,7,Potential Loyalists
13604,Nuan Zheng,4171,2,177.920000,1,1,3,5,At-Risk Customers
14574,Katherine Powell,4225,3,177.600000,1,1,3,5,At-Risk Customers
14278,Olivia Sanchez,4319,2,177.460000,2,1,3,6,Potential Loyalists
16849,Jonathan Collins,4185,2,176.950000,1,1,3,5,At-Risk Customers
17036,Savannah Perez,4404,2,176.950000,3,2,3,8,Potential Loyalists
16840,Xavier Torres,4377,2,176.950000,3,2,3,8,Potential Loyalists
17867,Stephanie Sanchez,4188,2,176.930000,1,1,3,5,At-Risk Customers
13491,Natalie Howard,4177,3,176.410000,1,1,3,5,At-Risk Customers
13043,Brenda Madan,4291,2,175.930000,2,1,3,6,Potential Loyalists
12972,Carolyn Suri,4246,4,175.710000,1,1,3,5,At-Risk Customers
14655,Kayla Washington,4425,3,174.960000,4,1,3,8,Potential Loyalists
17422,Hunter Campbell,4342,2,174.920000,3,1,3,7,Potential Loyalists
12077,Nicole Sandberg,4172,4,174.680000,1,1,3,5,At-Risk Customers
17298,Lucas Peterson,4334,2,174.450000,3,1,3,7,Potential Loyalists
12295,Dwayne Gomez,4286,4,174.170000,2,1,3,6,Potential Loyalists
26898,Ashley Simmons,4493,1,173.950000,4,3,3,10,Loyal Customers
14069,Joy Serrano,4197,2,173.940000,1,1,3,5,At-Risk Customers
17237,Bridget Shen,4187,2,173.930000,1,1,3,5,At-Risk Customers
19580,Eddie Sanz,4215,2,173.930000,1,1,3,5,At-Risk Customers
11732,Erick Sanchez,4328,2,173.470000,2,1,3,6,Potential Loyalists
29232,Samantha Simmons,4464,1,173.470000,4,2,3,9,Loyal Customers
19955,Jake Gao,4318,2,173.450000,2,1,3,6,Potential Loyalists
15326,Todd Zheng,4330,1,172.980000,3,4,3,10,Loyal Customers
16584,Devin Gray,4361,2,172.950000,3,2,3,8,Potential Loyalists
13423,Alex Peterson,4163,3,172.890000,1,1,3,5,At-Risk Customers
15828,Robyn Ramos,4238,2,172.250000,1,1,3,5,At-Risk Customers
15559,Devin Flores,4410,3,172.040000,3,1,3,7,Potential Loyalists
19604,Wendy Blanco,4234,2,171.730000,1,1,3,5,At-Risk Customers
12202,Xavier Ross,4278,4,171.470000,2,1,3,6,Potential Loyalists
12049,Angela Russell,4242,2,171.440000,1,1,3,5,At-Risk Customers
16325,Emma Williams,4229,2,171.270000,1,1,3,5,At-Risk Customers
12088,Lauren Thompson,4165,2,170.940000,1,1,3,5,At-Risk Customers
15378,Devin Ward,4258,3,170.910000,2,1,3,6,Potential Loyalists
12753,Ramon Zhao,4386,2,170.760000,3,2,3,8,Potential Loyalists
15008,Blake Parker,4256,3,170.530000,2,1,3,6,Potential Loyalists
16009,Matthew Martinez,4280,2,170.450000,2,1,3,6,Potential Loyalists
16181,Daisy Rubio,4199,2,170.060000,1,1,3,5,At-Risk Customers
12106,Isaiah Baker,4270,4,169.540000,2,1,3,6,Potential Loyalists
13701,Haley Scott,4172,4,169.520000,1,1,3,5,At-Risk Customers
16338,Barbara Zhang,4435,2,169.430000,4,2,3,9,Loyal Customers
16590,Shawn Deng,4326,2,168.950000,2,1,3,6,Potential Loyalists
14194,Cassie Rai,4285,2,168.930000,2,1,3,6,Potential Loyalists
17410,Morgan Lewis,4306,2,168.740000,2,1,3,6,Potential Loyalists
13009,Mindy She,4200,3,168.670000,1,1,3,5,At-Risk Customers
16958,Pedro Torres,4462,3,168.020000,4,1,3,8,Potential Loyalists
14678,Shannon Zheng,4179,2,167.950000,1,1,3,5,At-Risk Customers
15787,Cynthia Gonzalez,4209,2,167.930000,1,1,3,5,At-Risk Customers
15598,Tanya Rubio,4221,2,167.930000,1,1,3,5,At-Risk Customers
15377,Brianna Jackson,4169,3,167.900000,1,1,3,5,At-Risk Customers
12490,Trisha He,4309,3,167.830000,2,1,3,6,Potential Loyalists
13621,Melody Ruiz,4303,3,167.400000,2,1,3,6,Potential Loyalists
14760,Zachary Lewis,4209,3,167.260000,1,1,3,5,At-Risk Customers
16023,Willie Zhang,4334,2,166.890000,3,1,3,7,Potential Loyalists
15868,Caleb Lal,4162,3,166.510000,1,1,3,5,At-Risk Customers
11736,Sebastian Sanchez,4217,2,166.450000,1,1,3,5,At-Risk Customers
18826,Allison Stewart,4234,2,166.430000,1,1,3,5,At-Risk Customers
28086,Bridget Anand,4457,1,166.280000,4,2,3,9,Loyal Customers
28931,Darren Jiménez,4387,1,166.280000,3,2,3,8,Potential Loyalists
22141,Jesse Carter,4317,1,166.280000,2,4,3,9,Loyal Customers
13828,Jessie Travers,4251,1,166.280000,2,4,3,9,Loyal Customers
15738,Abigail Miller,4205,1,166.280000,1,4,3,8,Potential Loyalists
16131,Albert Romero,4246,1,166.280000,1,4,3,8,Potential Loyalists
24695,Omar Zhou,4486,1,166.280000,4,3,3,10,Loyal Customers
16072,Caleb Evans,4270,1,166.280000,2,3,3,8,Potential Loyalists
27721,Clayton Pal,4259,1,166.280000,2,3,3,8,Potential Loyalists
15975,Gabrielle Collins,4294,1,166.280000,2,3,3,8,Potential Loyalists
27688,Arthur Sanz,4527,1,166.280000,4,3,3,10,Loyal Customers
28254,Jacqueline Brooks,4383,1,166.280000,3,3,3,9,Loyal Customers
13182,Jeremy Bennett,4215,2,165.950000,1,1,3,5,At-Risk Customers
11131,Amanda Rivera,4167,5,165.910000,1,1,3,5,At-Risk Customers
15488,Evan Richardson,4265,3,165.300000,2,1,3,6,Potential Loyalists
27783,Isabel Bradley,4463,1,165.280000,4,2,3,9,Loyal Customers
29257,Jeremiah Russell,4263,1,165.280000,2,3,3,8,Potential Loyalists
29332,Shawna Goel,4480,1,165.280000,4,3,3,10,Loyal Customers
22737,Heidi Sai,4391,1,165.220000,3,2,3,8,Potential Loyalists
16690,Aimee Wu,4281,2,165.070000,2,1,3,6,Potential Loyalists
19566,Ruben Sara,4388,2,164.910000,3,2,3,8,Potential Loyalists
16133,Dylan Simmons,4186,3,164.820000,1,1,3,5,At-Risk Customers
17585,Seth Griffin,4217,2,164.460000,1,1,3,5,At-Risk Customers
12944,Jose Jai,4308,4,164.210000,2,1,3,6,Potential Loyalists
14808,Cynthia Prasad,4242,2,164.200000,1,1,3,5,At-Risk Customers
14594,Lauren Taylor,4437,1,163.990000,4,2,3,9,Loyal Customers
14905,Ricardo Shen,4293,1,163.990000,2,3,3,8,Potential Loyalists
14509,Bridget Deng,4283,1,163.990000,2,3,3,8,Potential Loyalists
15090,Troy Mehta,4351,1,163.990000,3,3,3,9,Loyal Customers
15957,Samuel Ross,4352,1,163.990000,3,3,3,9,Loyal Customers
14680,Marvin Munoz,4162,2,163.950000,1,1,3,5,At-Risk Customers
17101,Shannon Gutierrez,4280,2,163.940000,2,1,3,6,Potential Loyalists
17619,Chloe Smith,4230,2,163.920000,1,1,3,5,At-Risk Customers
14787,Tabitha Smith,4222,2,163.450000,1,1,3,5,At-Risk Customers
17479,Kristine Ramos,4399,2,163.400000,3,2,3,8,Potential Loyalists
13206,Emily Flores,4310,3,163.190000,2,1,3,6,Potential Loyalists
29107,Tonya Luo,4446,1,162.990000,4,2,3,9,Loyal Customers
23632,Kristen Zhou,4457,1,162.990000,4,2,3,9,Loyal Customers
25470,Darren Ramos,4427,1,162.990000,4,2,3,9,Loyal Customers
18635,Toni Martinez,4510,1,162.990000,4,3,3,10,Loyal Customers
25482,Donald Martinez,4256,1,162.990000,2,3,3,8,Potential Loyalists
20935,Desiree Jimenez,4240,1,162.990000,1,4,3,8,Potential Loyalists
22699,Clarence Chande,4228,1,162.990000,1,4,3,8,Potential Loyalists
20953,Neil Rubio,4233,1,162.990000,1,4,3,8,Potential Loyalists
14799,Katie Xu,4423,2,162.950000,3,2,3,8,Potential Loyalists
12119,Keith Raje,4246,2,162.280000,1,1,3,5,At-Risk Customers
11214,Charles Miller,4232,2,162.280000,1,1,3,5,At-Risk Customers
11196,Alfredo Romero,4288,2,162.280000,2,1,3,6,Potential Loyalists
12176,Cody James,4176,2,162.280000,1,1,3,5,At-Risk Customers
12413,James Gonzales,4330,2,162.280000,3,1,3,7,Potential Loyalists
14504,Nicole Jones,4168,3,162.240000,1,1,3,5,At-Risk Customers
12166,Jared Rogers,4240,4,162.220000,1,1,3,5,At-Risk Customers
18279,Rachael Suri,4210,2,162.020000,1,1,3,5,At-Risk Customers
15137,Luke Foster,4432,2,161.940000,4,2,3,9,Loyal Customers
15146,Adriana Sara,4361,2,161.940000,3,2,3,8,Potential Loyalists
25043,Damien Rai,4320,1,161.590000,2,4,3,9,Loyal Customers
28301,Jasmine Long,4517,1,161.290000,4,3,3,10,Loyal Customers
16635,Erick Suri,4169,2,161.290000,1,1,3,5,At-Risk Customers
14567,Seth Thomas,4215,3,161.280000,1,1,3,5,At-Risk Customers
18523,Samuel Foster,4339,2,160.940000,3,1,3,7,Potential Loyalists
17551,Victoria Torres,4321,2,160.920000,2,1,3,6,Potential Loyalists
18305,Kelvin Xu,4273,2,160.550000,2,1,3,6,Potential Loyalists
14533,Roberto Alonso,4191,2,160.550000,1,1,3,5,At-Risk Customers
16617,Alvin Xie,4298,2,160.550000,2,1,3,6,Potential Loyalists
13708,Jennifer Bennett,4180,4,160.530000,1,1,3,5,At-Risk Customers
12367,Trinity Townsend,4241,2,160.450000,1,1,3,5,At-Risk Customers
18077,Philip Ruiz,4181,2,160.440000,1,1,3,5,At-Risk Customers
23132,Anthony Lee,4479,1,160.230000,4,3,3,10,Loyal Customers
22370,Carol Patterson,4195,1,160.230000,1,4,3,8,Potential Loyalists
13944,Andrew Moore,4184,4,160.120000,1,1,3,5,At-Risk Customers
12410,Mariah Richardson,4174,2,159.990000,1,1,3,5,At-Risk Customers
12192,Jocelyn Hayes,4199,2,159.990000,1,1,3,5,At-Risk Customers
12117,Cameron Yang,4203,2,159.990000,1,1,3,5,At-Risk Customers
12411,Kevin Alexander,4265,2,159.990000,2,1,3,6,Potential Loyalists
11729,Caleb Campbell,4179,2,159.960000,1,1,3,5,At-Risk Customers
11958,Dylan Lal,4241,2,159.960000,1,1,3,5,At-Risk Customers
17808,Raquel Alvarez,4206,2,159.940000,1,1,3,5,At-Risk Customers
12196,Alexis Miller,4177,4,159.930000,1,1,3,5,At-Risk Customers
14970,Bruce Chandra,4224,2,158.960000,1,1,3,5,At-Risk Customers
14783,Cristina Shan,4290,2,158.960000,2,1,3,6,Potential Loyalists
14974,K. Saravan,4200,2,158.950000,1,1,3,5,At-Risk Customers
18278,Lucas Powell,4358,2,158.950000,3,2,3,8,Potential Loyalists
25292,Eduardo Adams,4421,1,158.880000,3,2,3,8,Potential Loyalists
14561,Eduardo Miller,4240,3,158.840000,1,1,3,5,At-Risk Customers
16772,Morgan Parker,4181,3,158.530000,1,1,3,5,At-Risk Customers
12992,Ernest Zeng,4335,3,158.510000,3,1,3,7,Potential Loyalists
18758,Devin Price,4409,3,158.510000,3,1,3,7,Potential Loyalists
16479,Victoria Brooks,4229,3,158.510000,1,1,3,5,At-Risk Customers
14840,Autumn Zhu,4300,2,157.960000,2,1,3,6,Potential Loyalists
12489,Wayne Rai,4181,4,157.920000,1,1,3,5,At-Risk Customers
16106,Ian Barnes,4177,3,157.510000,1,1,3,5,At-Risk Customers
12414,Ethan Lal,4312,2,157.290000,2,1,3,6,Potential Loyalists
27733,Ronald Subram,4209,1,157.290000,1,4,3,8,Potential Loyalists
23147,Wyatt Smith,4237,1,157.270000,1,4,3,8,Potential Loyalists
22283,Eduardo Davis,4323,1,157.270000,2,4,3,9,Loyal Customers
23456,Aidan Simmons,4412,1,157.270000,3,2,3,8,Potential Loyalists
11170,Carol Howard,4192,2,157.230000,1,1,3,5,At-Risk Customers
17500,Cesar Lopez,4192,2,156.960000,1,1,3,5,At-Risk Customers
14694,Haley Parker,4400,2,156.940000,3,2,3,8,Potential Loyalists
14073,Gabriel Alexander,4261,2,156.840000,2,1,3,6,Potential Loyalists
27904,Andre Rana,4500,1,156.760000,4,3,3,10,Loyal Customers
25369,Evan Cox,4306,1,156.590000,2,4,3,9,Loyal Customers
14206,Edwin West,4181,1,156.590000,1,4,3,8,Potential Loyalists
14632,Austin Wang,4183,3,156.550000,1,1,3,5,At-Risk Customers
24021,Clinton Munoz,4266,1,156.270000,2,4,3,9,Loyal Customers
26250,Miguel Simmons,4510,1,156.270000,4,3,3,10,Loyal Customers
12752,Jonathon Alvarez,4295,3,156.250000,2,1,3,6,Potential Loyalists
14540,Randy Lin,4309,2,156.250000,2,1,3,6,Potential Loyalists
14784,Victor Dominguez,4216,2,156.250000,1,1,3,5,At-Risk Customers
14839,Natasha Sanz,4396,2,156.250000,3,2,3,8,Potential Loyalists
15340,Brittany Barnes,4218,3,156.040000,1,1,3,5,At-Risk Customers
13026,Colleen Zheng,4215,2,155.940000,1,1,3,5,At-Risk Customers
14223,Larry Rubio,4387,2,155.940000,3,2,3,8,Potential Loyalists
12931,Ann Fernandez,4355,2,155.940000,3,2,3,8,Potential Loyalists
16731,Nicole White,4237,3,155.910000,1,1,3,5,At-Risk Customers
24864,Jeffery Sun,4355,1,155.720000,3,3,3,9,Loyal Customers
16837,Elizabeth Jackson,4204,2,155.470000,1,1,3,5,At-Risk Customers
18065,Julia Brown,4271,2,155.470000,2,1,3,6,Potential Loyalists
17411,Jennifer Brooks,4257,2,155.470000,2,1,3,6,Potential Loyalists
18554,Isabelle Ross,4462,2,155.450000,4,2,3,9,Loyal Customers
24978,Kaylee Stewart,4360,1,155.080000,3,3,3,9,Loyal Customers
13015,Rebecca Parker,4427,2,155.000000,4,2,3,9,Loyal Customers
13072,Emma Rogers,4183,2,155.000000,1,1,3,5,At-Risk Customers
12175,Luke Powell,4231,2,155.000000,1,1,3,5,At-Risk Customers
12409,Savannah Hill,4244,2,155.000000,1,1,3,5,At-Risk Customers
20949,Sandra Liang,4466,1,154.980000,4,3,3,10,Loyal Customers
22083,David Flores,4316,1,154.980000,2,4,3,9,Loyal Customers
15162,Kaitlyn Barnes,4231,3,154.960000,1,1,3,5,At-Risk Customers
14244,Jennifer Griffin,4201,3,154.960000,1,1,3,5,At-Risk Customers
16213,Kaylee Turner,4270,3,154.540000,2,1,3,6,Potential Loyalists
13041,Cameron Brown,4385,2,153.950000,3,2,3,8,Potential Loyalists
19623,Cristina Tang,4214,2,153.930000,1,1,3,5,At-Risk Customers
17450,Samuel Coleman,4171,2,153.910000,1,1,3,5,At-Risk Customers
11645,Gabriella Turner,4187,2,153.460000,1,1,3,5,At-Risk Customers
11722,Julian Hughes,4242,2,153.460000,1,1,3,5,At-Risk Customers
11807,Lucas Baker,4300,2,153.460000,2,1,3,6,Potential Loyalists
11086,Ryan Brown,4200,2,153.450000,1,1,3,5,At-Risk Customers
15856,Luis Gonzales,4183,3,153.210000,1,1,3,5,At-Risk Customers
14546,Christina Sanchez,4189,2,152.970000,1,1,3,5,At-Risk Customers
11697,Eduardo Lee,4278,2,152.960000,2,1,3,6,Potential Loyalists
14993,Sean Morgan,4357,2,152.940000,3,2,3,8,Potential Loyalists
24945,Logan Harris,4423,1,152.600000,3,2,3,8,Potential Loyalists
24422,Thomas Lal,4444,1,152.600000,4,2,3,9,Loyal Customers
25189,Aidan Hayes,4189,1,152.600000,1,4,3,8,Potential Loyalists
24971,Brittney Lin,4251,1,152.600000,2,4,3,9,Loyal Customers
23861,Keith Anand,4508,1,152.600000,4,3,3,10,Loyal Customers
24428,Hailey Price,4232,1,152.600000,1,4,3,8,Potential Loyalists
27379,Isabel Ross,4338,1,152.470000,3,4,3,10,Loyal Customers
14982,Kayla Hughes,4462,2,152.450000,4,2,3,9,Loyal Customers
23293,Kaylee Peterson,4311,1,152.280000,2,4,3,9,Loyal Customers
23180,Olivia Cook,4375,1,152.280000,3,3,3,9,Loyal Customers
15132,Jenny Pal,4223,2,151.940000,1,1,3,5,At-Risk Customers
17371,Kaylee Reed,4211,3,151.920000,1,1,3,5,At-Risk Customers
16876,Jackson Sharma,4216,3,151.840000,1,1,3,5,At-Risk Customers
11782,Barbara Jai,4296,2,151.750000,2,2,3,7,Potential Loyalists
19399,Anthony Brown,4393,2,151.430000,3,2,3,8,Potential Loyalists
18968,Isaiah Lopez,4225,2,151.430000,1,1,3,5,At-Risk Customers
11821,Austin Johnson,4309,2,151.430000,2,1,3,6,Potential Loyalists
17579,Jack Chen,4212,2,151.430000,1,1,3,5,At-Risk Customers
23756,Omar Jai,4464,1,151.280000,4,2,3,9,Loyal Customers
14961,Jaclyn Yang,4458,1,151.270000,4,2,3,9,Loyal Customers
29006,Christian Kumar,4340,1,151.270000,3,4,3,10,Loyal Customers
18215,Ashley Taylor,4251,2,150.970000,2,1,3,6,Potential Loyalists
16855,Evelyn Srini,4204,2,150.950000,1,1,3,5,At-Risk Customers
18355,Edward Foster,4200,2,150.950000,1,1,3,5,At-Risk Customers
19667,Billy Carlson,4232,1,150.950000,1,4,3,8,Potential Loyalists
23695,Elijah Coleman,4518,1,150.930000,4,3,3,10,Loyal Customers
13222,Arturo Liu,4245,3,150.410000,1,1,3,5,At-Risk Customers
18024,Nancy Kapoor,4464,1,149.980000,4,2,3,9,Loyal Customers
17637,Arturo Tang,4512,1,149.980000,4,3,3,10,Loyal Customers
26086,Sean Cox,4261,1,149.980000,2,3,3,8,Potential Loyalists
16457,Kathleen Martin,4330,1,149.980000,3,4,3,10,Loyal Customers
21541,Daisy Gutierrez,4306,1,149.980000,2,4,3,9,Loyal Customers
16303,Tracy Yuan,4164,1,149.980000,1,4,3,8,Potential Loyalists
22728,Arianna Russell,4500,1,149.930000,4,3,3,10,Loyal Customers
18356,Alexander Lee,4192,2,149.910000,1,1,3,5,At-Risk Customers
11123,Philip Alvarez,4165,3,149.840000,1,1,3,5,At-Risk Customers
13185,William Lee,4353,4,149.840000,3,1,3,7,Potential Loyalists
16599,Ramón Cai,4202,2,149.460000,1,1,3,5,At-Risk Customers
11850,Brooke Ramirez,4401,2,149.460000,3,2,3,8,Potential Loyalists
16576,Corey Beck,4184,1,149.460000,1,4,3,8,Potential Loyalists
16870,Andrea Morgan,4382,3,149.040000,3,1,3,7,Potential Loyalists
29206,Nicholas Anderson,4447,1,148.980000,4,2,3,9,Loyal Customers
21865,Kathryn Andersen,4405,1,148.980000,3,2,3,8,Potential Loyalists
20134,Franklin Zhao,4164,1,148.980000,1,4,3,8,Potential Loyalists
19307,Micheal Alonso,4255,1,148.980000,2,4,3,9,Loyal Customers
14119,Paige Cooper,4254,3,148.940000,2,1,3,6,Potential Loyalists
18322,Antonio Ross,4201,3,148.890000,1,1,3,5,At-Risk Customers
11116,Clinton Carlson,4266,3,148.700000,2,1,3,6,Potential Loyalists
13674,Drew Shen,4430,1,148.470000,4,2,3,9,Loyal Customers
19115,Bailey Sanchez,4245,1,148.470000,1,4,3,8,Potential Loyalists
19774,Brianna Davis,4493,1,148.470000,4,3,3,10,Loyal Customers
19747,Louis Rai,4496,1,148.470000,4,3,3,10,Loyal Customers
18816,Taylor Smith,4496,1,148.470000,4,3,3,10,Loyal Customers
19241,Diane Dominguez,4509,1,148.470000,4,3,3,10,Loyal Customers
11881,Richard Mitchell,4204,2,148.400000,1,1,3,5,At-Risk Customers
15922,Roger Kumar,4283,2,148.200000,2,1,3,6,Potential Loyalists
17387,Aidan Alexander,4462,3,148.190000,4,1,3,8,Potential Loyalists
12288,Sara Brooks,4181,2,147.960000,1,1,3,5,At-Risk Customers
12566,Omar Yang,4287,2,147.950000,2,1,3,6,Potential Loyalists
14553,Leah Ma,4439,2,147.950000,4,2,3,9,Loyal Customers
27198,Jocelyn Flores,4357,1,147.950000,3,3,3,9,Loyal Customers
21670,Benjamin Lal,4301,1,147.770000,2,4,3,9,Loyal Customers
17254,Margaret Liang,4455,2,147.480000,4,2,3,9,Loyal Customers
17238,Jordan Patterson,4467,2,147.480000,4,2,3,9,Loyal Customers
17302,Ruth Vance,4282,2,147.440000,2,1,3,6,Potential Loyalists
17283,Henry Madan,4163,2,147.440000,1,1,3,5,At-Risk Customers
19187,Karl Pal,4267,1,147.280000,2,3,3,8,Potential Loyalists
25357,Marcus Foster,4274,1,147.280000,2,4,3,9,Loyal Customers
19248,Sheena Black,4343,1,147.280000,3,4,3,10,Loyal Customers
24751,Angela Howard,4376,1,147.280000,3,3,3,9,Loyal Customers
25257,Harold Sanchez,4368,1,147.280000,3,3,3,9,Loyal Customers
26102,Ana Wood,4465,1,147.280000,4,3,3,10,Loyal Customers
16332,Joan Vazquez,4198,2,147.230000,1,1,3,5,At-Risk Customers
16059,Jésus Carlson,4478,1,146.970000,4,3,3,10,Loyal Customers
20694,Daniel Anderson,4495,1,146.970000,4,3,3,10,Loyal Customers
11790,Timothy Gonzalez,4413,2,146.950000,3,2,3,8,Potential Loyalists
17482,Taylor Alexander,4341,2,146.940000,3,1,3,7,Potential Loyalists
18944,Marcus Taylor,4202,2,146.940000,1,1,3,5,At-Risk Customers
13615,Jacquelyn Rowe,4259,3,146.910000,2,1,3,6,Potential Loyalists
14446,Jeremiah Johnson,4229,3,146.750000,1,1,3,5,At-Risk Customers
14685,Lawrence Ortega,4260,3,146.740000,2,1,3,6,Potential Loyalists
18329,Marcus Bailey,4258,3,146.530000,2,1,3,6,Potential Loyalists
15760,Richard James,4172,4,146.520000,1,1,3,5,At-Risk Customers
24429,Isabelle Hughes,4507,1,146.060000,4,3,3,10,Loyal Customers
24631,Hannah Powell,4232,1,146.060000,1,4,3,8,Potential Loyalists
11679,Dalton Richardson,4222,2,145.960000,1,1,3,5,At-Risk Customers
18674,Isabelle Bennett,4164,2,145.960000,1,1,3,5,At-Risk Customers
15866,Abigail White,4232,3,145.820000,1,1,3,5,At-Risk Customers
14175,Cynthia Mehta,4177,2,145.230000,1,1,3,5,At-Risk Customers
16480,Alan Zhou,4178,2,144.940000,1,1,3,5,At-Risk Customers
11164,Devin Brooks,4338,2,144.760000,3,1,3,7,Potential Loyalists
11178,Nathan Johnson,4409,2,144.760000,3,2,3,8,Potential Loyalists
13641,Adrian Watson,4397,2,144.740000,3,2,3,8,Potential Loyalists
12006,Richard Blue,4345,3,144.740000,3,1,3,7,Potential Loyalists
19856,Tammy Madan,4404,1,144.470000,3,2,3,8,Potential Loyalists
20279,Trevor Henderson,4480,1,144.470000,4,3,3,10,Loyal Customers
28602,Isabella Morgan,4265,1,144.470000,2,3,3,8,Potential Loyalists
28631,Isaiah Phillips,4514,1,144.470000,4,3,3,10,Loyal Customers
13571,Allen Mehta,4527,1,144.470000,4,3,3,10,Loyal Customers
27998,Ethan Lewis,4302,1,144.470000,2,4,3,9,Loyal Customers
20287,Destiny Simmons,4301,1,144.470000,2,4,3,9,Loyal Customers
20363,Alexander Brown,4240,1,144.470000,1,4,3,8,Potential Loyalists
20056,Johnny She,4230,1,144.450000,1,4,3,8,Potential Loyalists
21518,Ruben Madan,4354,1,144.450000,3,3,3,9,Loyal Customers
22075,Pedro Patel,4285,1,144.450000,2,3,3,8,Potential Loyalists
22134,Leonard Raji,4287,1,144.450000,2,3,3,8,Potential Loyalists
18032,Cassie Raji,4430,1,144.450000,4,2,3,9,Loyal Customers
