CustomerID,CustomerName,Recency,Frequency,Monetary,RFM_Score,CustomerSegment
13956,Dawn Ma,4261,2,$82.26,8,Potential Loyalists
14222,Dawn Zhang,4207,2,$82.26,9,Loyal Customers
18156,Trisha Zhang,4196,2,$82.26,9,Loyal Customers
28059,Bradley Shen,4351,1,$82.47,6,Potential Loyalists
25183,Michael Thomas,4390,1,$82.59,6,Potential Loyalists
24442,Briana Gutierrez,4318,1,$82.59,7,Potential Loyalists
23801,Taylor Wood,4509,1,$82.59,4,At-Risk Customers
24812,Johnathan Sai,4401,1,$82.59,5,At-Risk Customers
12509,Marc Ferrier,4311,3,$82.85,9,Loyal Customers
12194,Destiny Foster,4426,2,$82.93,7,Potential Loyalists
11876,Madison White,4288,2,$82.93,9,Loyal Customers
11887,Joseph White,4377,2,$82.93,8,Potential Loyalists
12149,Bailey Scott,4182,2,$82.93,9,Loyal Customers
12148,Gabrielle Morris,4191,2,$82.93,9,Loyal Customers
11878,Christine Nara,4209,2,$82.93,9,Loyal Customers
11867,Nathaniel James,4259,2,$82.93,8,Potential Loyalists
23771,Julio Gomez,4422,1,$82.95,5,At-Risk Customers
26257,Hector Jimenez,4309,1,$82.95,7,Potential Loyalists
19261,Heather Wu,4301,1,$82.97,7,Potential Loyalists
18029,Carmen Malhotra,4317,1,$82.97,7,Potential Loyalists
19935,Clinton Navarro,4326,1,$82.97,7,Potential Loyalists
20055,Ruben Ruiz,4378,1,$82.97,6,Potential Loyalists
19332,Kelvin Alan,4483,1,$82.97,4,At-Risk Customers
14517,Ebony Rodriguez,4262,2,$82.97,8,Potential Loyalists
12465,Cassandra Patel,4315,2,$83.42,9,Loyal Customers
19973,Colin Zhu,4306,2,$83.44,9,Loyal Customers
17105,Madison Walker,4400,2,$83.44,8,Potential Loyalists
21816,Jackson Roberts,4373,1,$83.47,6,Potential Loyalists
27975,Jay Gill,4301,1,$83.47,7,Potential Loyalists
21732,Ian Johnson,4268,1,$83.47,7,Potential Loyalists
18573,Andrea Phillips,4376,2,$83.74,8,Potential Loyalists
17723,Johnathan Malhotra,4277,2,$83.94,8,Potential Loyalists
13547,Michele Jimenez,4281,2,$83.95,8,Potential Loyalists
13612,Hailey Ross,4195,2,$83.95,9,Loyal Customers
13665,Kristi Randall,4176,2,$83.95,9,Loyal Customers
12955,Theresa Hernandez,4177,2,$83.97,9,Loyal Customers
12961,Kimberly Murphy,4173,2,$83.97,9,Loyal Customers
27538,José Jackson,4170,1,$83.97,9,Loyal Customers
15919,Rebekah Prasad,4197,2,$83.97,9,Loyal Customers
12973,Adrian Howard,4197,2,$83.97,9,Loyal Customers
12098,Grace Clark,4210,2,$83.97,9,Loyal Customers
16182,Louis Sun,4202,2,$83.97,9,Loyal Customers
17281,Francis Vazquez,4277,2,$83.97,8,Potential Loyalists
11139,Tanya Moreno,4265,2,$83.97,8,Potential Loyalists
12708,Bonnie Pal,4253,2,$83.97,8,Potential Loyalists
12582,Carmen Sara,4249,2,$83.97,8,Potential Loyalists
12962,Jennifer Edwards,4237,2,$83.97,9,Loyal Customers
29418,Lindsey Sharma,4199,1,$83.97,9,Loyal Customers
19304,Sara Nelson,4176,1,$83.97,9,Loyal Customers
12751,Priscilla Xu,4212,1,$83.97,9,Loyal Customers
14231,Kari Sai,4349,2,$83.97,8,Potential Loyalists
17227,Erika Gutierrez,4395,2,$83.97,8,Potential Loyalists
12091,Eddie Munoz,4310,2,$83.97,9,Loyal Customers
12024,Samuel Edwards,4326,2,$83.97,9,Loyal Customers
13138,Teresa Alonso,4345,3,$83.97,8,Potential Loyalists
15714,Bethany Pal,4273,1,$83.97,7,Potential Loyalists
28641,Brittany Butler,4304,1,$83.97,7,Potential Loyalists
15930,Tiffany He,4306,1,$83.97,7,Potential Loyalists
16423,Sergio Madan,4281,1,$83.97,7,Potential Loyalists
23929,Kristin Xie,4294,1,$83.97,7,Potential Loyalists
27326,Ashlee Goel,4357,1,$83.97,6,Potential Loyalists
19925,Madison Jenkins,4366,1,$83.97,6,Potential Loyalists
16508,Brent Zhu,4320,1,$83.97,7,Potential Loyalists
12471,Lacey Zeng,4480,1,$83.97,4,At-Risk Customers
26972,Kristopher Sara,4469,1,$83.97,4,At-Risk Customers
19606,Gabriel Parker,4473,1,$83.97,4,At-Risk Customers
11377,David Robinett,4496,1,$83.97,4,At-Risk Customers
22697,Harold Sara,4490,1,$83.97,4,At-Risk Customers
27323,Michele Shan,4521,1,$83.97,4,At-Risk Customers
16539,Christy Li,4518,1,$83.97,4,At-Risk Customers
27388,Xavier Cox,4453,1,$83.97,4,At-Risk Customers
17230,Lance Suarez,4322,2,$83.98,9,Loyal Customers
17231,Tina Garcia,4311,2,$83.98,9,Loyal Customers
17243,Miranda Flores,4398,2,$83.98,8,Potential Loyalists
17235,Joshua Jackson,4355,2,$83.98,8,Potential Loyalists
19579,Dawn Zheng,4237,2,$83.98,9,Loyal Customers
17054,Shawn Raje,4259,2,$83.98,8,Potential Loyalists
17058,Destiny Lee,4211,2,$83.98,9,Loyal Customers
17253,Roy Suri,4169,2,$83.98,9,Loyal Customers
16038,Roy Sai,4211,2,$84.25,9,Loyal Customers
12503,Casey Shen,4287,2,$84.46,8,Potential Loyalists
27399,Thomas Parker,4441,1,$84.46,4,At-Risk Customers
22314,Brandy Patel,4342,1,$84.47,6,Potential Loyalists
27677,Marissa Powell,4352,1,$84.47,6,Potential Loyalists
17492,Amanda Price,4384,1,$84.47,6,Potential Loyalists
28048,Samuel Powell,4251,1,$84.47,7,Potential Loyalists
13042,Alison Pal,4260,2,$84.47,8,Potential Loyalists
12303,Kristi Alvarez,4280,2,$84.47,8,Potential Loyalists
28917,Sandra Zhou,4189,1,$84.47,9,Loyal Customers
19223,Jacqueline Cook,4190,3,$84.64,10,Loyal Customers
18317,Samantha Jones,4171,3,$84.74,10,Loyal Customers
13753,Rebecca Nicholls,4162,1,$84.92,9,Loyal Customers
14241,Grace Wood,4343,1,$84.92,6,Potential Loyalists
14000,Terry Sharma,4347,1,$84.92,6,Potential Loyalists
16334,Natalie Bailey,4525,1,$84.92,4,At-Risk Customers
22038,Isabella Jackson,4520,1,$84.95,4,At-Risk Customers
27561,Kimberly Brooks,4498,1,$84.96,4,At-Risk Customers
20605,Kevin Yang,4440,1,$84.96,4,At-Risk Customers
27563,Devin Bennett,4376,1,$84.96,6,Potential Loyalists
19066,Dylan Sharma,4281,1,$84.96,7,Potential Loyalists
13386,Samuel Patterson,4280,1,$84.96,7,Potential Loyalists
27735,Shelby Sanders,4166,1,$84.96,9,Loyal Customers
17323,Rafael Jai,4206,2,$84.96,9,Loyal Customers
18247,Donna Beck,4259,2,$84.96,8,Potential Loyalists
18290,Audrey Hernandez,4256,2,$84.96,8,Potential Loyalists
27747,Edward Henderson,4220,1,$84.96,9,Loyal Customers
27657,Frederick Chandra,4223,1,$84.96,9,Loyal Customers
20938,Carolyn Rowe,4182,1,$84.97,9,Loyal Customers
22102,Eduardo Cox,4276,1,$84.97,7,Potential Loyalists
22192,Henry Zimmerman,4380,1,$84.97,6,Potential Loyalists
23864,Chloe Jackson,4345,1,$84.97,6,Potential Loyalists
17953,Latoya Raje,4324,1,$84.97,7,Potential Loyalists
22108,Eduardo Powell,4447,1,$84.97,4,At-Risk Customers
23067,Kelli Pal,4404,1,$84.97,5,At-Risk Customers
11430,Casey Yuan,4477,1,$84.98,4,At-Risk Customers
11562,Jarrod Gonzalez,4378,1,$84.98,6,Potential Loyalists
12224,Tristan Henderson,4236,1,$84.98,9,Loyal Customers
12063,Xavier Martinez,4238,2,$84.99,9,Loyal Customers
11851,Jada Mitchell,4216,2,$84.99,9,Loyal Customers
12070,Luke Ross,4195,2,$84.99,9,Loyal Customers
12066,Wyatt Powell,4294,2,$84.99,9,Loyal Customers
11858,Jordan Coleman,4362,2,$84.99,8,Potential Loyalists
11846,Savannah Reed,4364,2,$84.99,8,Potential Loyalists
12135,Fernando Taylor,4373,2,$84.99,8,Potential Loyalists
11293,Luke Long,4481,2,$85.22,7,Potential Loyalists
11119,Evan James,4228,2,$85.22,9,Loyal Customers
14114,Chloe Martin,4162,1,$85.48,9,Loyal Customers
14368,Richard Thompson,4176,1,$85.48,9,Loyal Customers
19059,George Rodriguez,4176,1,$85.48,9,Loyal Customers
15074,Elizabeth Perry,4171,1,$85.48,9,Loyal Customers
12529,Isaiah Allen,4171,1,$85.48,9,Loyal Customers
13919,Grace Smith,4186,1,$85.48,9,Loyal Customers
21975,Alfredo Ruiz,4193,1,$85.48,9,Loyal Customers
13928,Nathaniel Morris,4210,1,$85.48,9,Loyal Customers
14409,Eric Wang,4373,1,$85.48,6,Potential Loyalists
13162,Nina Nath,4358,1,$85.48,6,Potential Loyalists
14352,Melissa Butler,4364,1,$85.48,6,Potential Loyalists
14257,James Carter,4324,1,$85.48,7,Potential Loyalists
13940,Emma Simmons,4335,1,$85.48,6,Potential Loyalists
13937,Victoria Ware,4338,1,$85.48,6,Potential Loyalists
13207,Kenneth Rai,4276,1,$85.48,7,Potential Loyalists
20479,Andrew Jackson,4270,1,$85.48,7,Potential Loyalists
14844,Blake Miller,4267,1,$85.48,7,Potential Loyalists
13991,Jack Hayes,4249,1,$85.48,7,Potential Loyalists
13218,Melissa Bryant,4249,1,$85.48,7,Potential Loyalists
14360,Samantha Patterson,4258,1,$85.48,7,Potential Loyalists
14269,Tony She,4289,1,$85.48,7,Potential Loyalists
14841,Franklin Pal,4310,1,$85.48,7,Potential Loyalists
14151,Marie Martin,4296,1,$85.48,7,Potential Loyalists
14002,Jacqueline Reed,4481,1,$85.48,4,At-Risk Customers
14736,Jack Roberts,4495,1,$85.48,4,At-Risk Customers
12908,Tyler Clark,4490,1,$85.48,4,At-Risk Customers
22715,Marcus Watson,4419,1,$85.48,5,At-Risk Customers
23103,Dwayne Moreno,4418,1,$85.48,5,At-Risk Customers
18128,Roberto Suarez,4450,1,$85.48,4,At-Risk Customers
14090,Jennifer Lewis,4435,1,$85.48,4,At-Risk Customers
13891,Aaron Simmons,4428,1,$85.48,4,At-Risk Customers
13322,Elizabeth Patterson,4426,1,$85.48,4,At-Risk Customers
14870,Brandi Ortega,4527,1,$85.95,4,At-Risk Customers
15479,Andrea Wright,4231,1,$85.95,9,Loyal Customers
18261,Stacy Ramos,4310,2,$85.96,9,Loyal Customers
18194,Yolanda Kumar,4338,2,$85.96,8,Potential Loyalists
18711,Emma Diaz,4180,2,$86.21,9,Loyal Customers
13534,Beth Navarro,4219,2,$86.24,9,Loyal Customers
12864,Michelle Townsend,4207,2,$86.24,9,Loyal Customers
12776,Blake Campbell,4169,2,$86.26,9,Loyal Customers
11367,Calvin Nara,4226,2,$86.26,9,Loyal Customers
16601,Tabitha Rana,4235,2,$86.26,9,Loyal Customers
14213,Autumn Guo,4240,2,$86.26,9,Loyal Customers
15126,Manuel Sanchez,4254,2,$86.26,8,Potential Loyalists
12633,Shannon Suarez,4282,2,$86.26,8,Potential Loyalists
14052,Jorge Ma,4399,2,$86.26,8,Potential Loyalists
14053,Tamara Huang,4516,2,$86.26,7,Potential Loyalists
13127,Shane Fernandez,4281,3,$86.26,9,Loyal Customers
19512,Marco Kapoor,4455,1,$86.26,4,At-Risk Customers
17291,Jorge Huang,4446,2,$86.27,7,Potential Loyalists
17244,Kellie Dominguez,4377,2,$86.27,8,Potential Loyalists
17061,Brandi Alonso,4359,2,$86.27,8,Potential Loyalists
17236,Harold Chandra,4347,2,$86.27,8,Potential Loyalists
17239,Desiree Romero,4169,2,$86.27,9,Loyal Customers
18720,Taylor Miller,4197,2,$86.27,9,Loyal Customers
18727,Hailey Hernandez,4199,2,$86.27,9,Loyal Customers
17057,Tasha Raji,4181,2,$86.27,9,Loyal Customers
16117,Brad Lal,4230,1,$86.45,9,Loyal Customers
25811,Miguel Wright,4526,1,$86.45,4,At-Risk Customers
22842,Michele Nara,4387,1,$86.46,6,Potential Loyalists
12491,Alvin Huang,4341,1,$86.58,6,Potential Loyalists
24767,Lauren Jackson,4312,1,$86.58,7,Potential Loyalists
24298,Robert Yang,4484,1,$86.58,4,At-Risk Customers
14178,Katie Raje,4227,1,$86.58,9,Loyal Customers
24517,Brandon Harris,4192,1,$86.58,9,Loyal Customers
12550,Austin Diaz,4212,2,$86.75,9,Loyal Customers
12259,Cindy Madan,4385,2,$86.75,8,Potential Loyalists
15186,Leah Yang,4185,2,$86.76,9,Loyal Customers
12293,Tammy Garcia,4271,2,$86.76,8,Potential Loyalists
16934,Michele Vazquez,4261,2,$86.95,8,Potential Loyalists
13262,Jaime Nara,4287,2,$86.95,8,Potential Loyalists
17852,Lindsey Shan,4457,1,$86.95,4,At-Risk Customers
19946,Tamara Raje,4450,1,$86.95,4,At-Risk Customers
14887,Lauren Wilson,4458,1,$86.95,4,At-Risk Customers
25207,Destiny Moore,4428,1,$86.95,4,At-Risk Customers
26044,Gavin Hughes,4445,1,$86.95,4,At-Risk Customers
19554,Emmanuel Raman,4288,1,$86.95,7,Potential Loyalists
13294,Cassidy Hughes,4276,1,$86.95,7,Potential Loyalists
17802,Erick Arun,4388,1,$86.95,6,Potential Loyalists
16556,Angelica Butler,4383,1,$86.95,6,Potential Loyalists
13757,Jordyn Griffin,4337,1,$86.96,6,Potential Loyalists
14135,Clayton Xie,4447,1,$86.96,4,At-Risk Customers
18755,Christopher Lewis,4469,2,$86.96,7,Potential Loyalists
18871,Ruben Rubio,4505,2,$86.96,7,Potential Loyalists
18883,Jonathan Garcia,4252,2,$86.96,8,Potential Loyalists
12527,José Rodriguez,4204,1,$86.96,9,Loyal Customers
16697,Wyatt Henderson,4277,2,$87.08,8,Potential Loyalists
18717,Cassandra Suri,4247,2,$87.21,9,Loyal Customers
12182,Erin Torres,4260,4,$87.25,9,Loyal Customers
11801,Aaron Sharma,4190,2,$87.28,9,Loyal Customers
12062,Edward Long,4177,2,$87.28,9,Loyal Customers
11840,Julian Patterson,4431,2,$87.28,7,Potential Loyalists
11822,Rohinton Wadia,4317,2,$87.28,9,Loyal Customers
12057,Madeline Collins,4367,2,$87.28,8,Potential Loyalists
14723,Andrew Smith,4384,3,$87.57,8,Potential Loyalists
18306,Margaret Lin,4351,2,$87.77,8,Potential Loyalists
17810,Frederick Prasad,4408,2,$87.94,8,Potential Loyalists
16358,Samuel Jai,4287,4,$87.95,9,Loyal Customers
14679,Natasha Suarez,4175,2,$87.96,9,Loyal Customers
11166,Ashley Martinez,4215,2,$87.96,9,Loyal Customers
12554,Barry Rodriguez,4264,2,$87.97,8,Potential Loyalists
14857,Diane Serrano,4410,2,$87.97,8,Potential Loyalists
19520,Kari Muñoz,4483,1,$87.97,4,At-Risk Customers
16341,Lacey Raji,4274,2,$88.25,8,Potential Loyalists
28075,Edward Jones,4228,1,$88.42,9,Loyal Customers
15607,Ricky Gill,4182,2,$88.46,9,Loyal Customers
28622,Julia Cooper,4328,1,$88.46,7,Potential Loyalists
29246,Thomas Williams,4282,1,$88.46,7,Potential Loyalists
13023,Dominique Raman,4191,2,$88.96,9,Loyal Customers
12366,Stephanie Cox,4224,2,$88.96,9,Loyal Customers
15461,Alberto Gutierrez,4288,2,$88.96,9,Loyal Customers
11098,Mallory Rubio,4266,3,$88.96,9,Loyal Customers
11973,Caroline Barnes,4486,2,$88.96,7,Potential Loyalists
18719,Alberto Suarez,4181,2,$88.97,9,Loyal Customers
18330,Kellie Diaz,4185,2,$88.97,9,Loyal Customers
26793,Jesse Nelson,4233,1,$88.97,9,Loyal Customers
24215,Lisa Xu,4206,1,$88.97,9,Loyal Customers
26783,Juan Torres,4187,1,$88.97,9,Loyal Customers
29133,Sydney King,4196,1,$88.97,9,Loyal Customers
27620,Nicole Hughes,4290,1,$88.97,7,Potential Loyalists
23950,Roger Zhou,4292,1,$88.97,7,Potential Loyalists
26732,Martin Rienstra,4292,1,$88.97,7,Potential Loyalists
27528,Jade Stewart,4302,1,$88.97,7,Potential Loyalists
22708,Anne Ruiz,4302,1,$88.97,7,Potential Loyalists
20897,Mayra Sai,4262,1,$88.97,7,Potential Loyalists
25668,Carolyn Lopez,4321,1,$88.97,7,Potential Loyalists
26871,Justin Chen,4315,1,$88.97,7,Potential Loyalists
26803,Xavier Bennett,4347,1,$88.97,6,Potential Loyalists
20796,Claudia Guo,4390,1,$88.97,6,Potential Loyalists
28454,Shawna Simpson,4376,1,$88.97,6,Potential Loyalists
26416,Amy Zhao,4365,1,$88.97,6,Potential Loyalists
26175,Jose Hughes,4479,1,$88.97,4,At-Risk Customers
27109,Mandy Cai,4482,1,$88.97,4,At-Risk Customers
26784,Walter Torres,4478,1,$88.97,4,At-Risk Customers
27293,Kaitlyn Jackson,4505,1,$88.97,4,At-Risk Customers
23773,Jon Cai,4465,1,$88.97,4,At-Risk Customers
24013,Jay Ruiz,4422,1,$88.97,5,At-Risk Customers
27435,Alexandra Johnson,4426,1,$88.97,4,At-Risk Customers
23441,Rafael Zhang,4399,1,$88.97,5,At-Risk Customers
26314,Angel Murphy,4420,1,$88.98,5,At-Risk Customers
25317,Erick Garcia,4355,1,$88.98,6,Potential Loyalists
26035,Shannon Vazquez,4355,1,$88.98,6,Potential Loyalists
29443,Gabriel Phillips,4378,1,$88.98,6,Potential Loyalists
11544,Joel Garcia,4315,1,$88.98,7,Potential Loyalists
27396,Adrian Cook,4328,1,$88.98,7,Potential Loyalists
11594,Corey Goel,4326,1,$88.98,7,Potential Loyalists
26036,Haley Wright,4247,1,$88.98,8,Potential Loyalists
29472,Lacey Sharma,4311,1,$88.98,7,Potential Loyalists
24843,Bryant Subram,4291,1,$88.98,7,Potential Loyalists
25807,Kaitlin Lopez,4192,1,$88.98,9,Loyal Customers
26775,Riley Bryant,4198,1,$88.98,9,Loyal Customers
11706,Blake Perez,4278,2,$88.99,8,Potential Loyalists
11689,Ian Diaz,4310,2,$88.99,9,Loyal Customers
11648,Kevin Scott,4310,2,$88.99,9,Loyal Customers
13150,Lacey Yang,4338,2,$89.24,8,Potential Loyalists
18927,Arianna Cox,4326,2,$89.25,9,Loyal Customers
17786,Kathleen Gutierrez,4421,2,$89.46,8,Potential Loyalists
19585,Kristi Fernandez,4162,2,$89.46,9,Loyal Customers
25904,Ian Collins,4219,1,$89.46,9,Loyal Customers
21497,Patrick Cox,4213,1,$89.46,9,Loyal Customers
26515,Zoe Watson,4322,1,$89.46,7,Potential Loyalists
26473,Anna Wood,4338,1,$89.46,6,Potential Loyalists
26498,Ethan Hayes,4386,1,$89.46,6,Potential Loyalists
25957,Stephanie Washington,4390,1,$89.46,6,Potential Loyalists
26335,April Pal,4453,1,$89.46,4,At-Risk Customers
26071,Brittany Henderson,4443,1,$89.46,4,At-Risk Customers
26457,Sydney Moore,4485,1,$89.46,4,At-Risk Customers
26017,Derrick Alonso,4521,1,$89.46,4,At-Risk Customers
15988,Edward Moore,4256,1,$89.91,7,Potential Loyalists
15883,Tristan Coleman,4461,1,$89.95,4,At-Risk Customers
14511,Danielle Rogers,4460,1,$89.97,4,At-Risk Customers
15894,Joanna Gutierrez,4460,1,$89.97,4,At-Risk Customers
15963,Madison Smith,4462,1,$89.97,4,At-Risk Customers
29045,Anna Jones,4441,1,$89.97,4,At-Risk Customers
17486,Marissa Foster,4436,1,$89.97,4,At-Risk Customers
25569,Jésus Alvarez,4395,1,$89.97,5,At-Risk Customers
22264,Stephanie Coleman,4394,1,$89.97,5,At-Risk Customers
18975,Samuel Bryant,4398,1,$89.97,5,At-Risk Customers
22827,Clayton Gao,4397,1,$89.97,5,At-Risk Customers
22127,Marcus Thompson,4426,1,$89.97,4,At-Risk Customers
27184,Donald Subram,4523,1,$89.97,4,At-Risk Customers
16018,Emma Henderson,4520,1,$89.97,4,At-Risk Customers
16982,Jillian Lopez,4527,1,$89.97,4,At-Risk Customers
26348,Logan Moore,4516,1,$89.97,4,At-Risk Customers
21254,Tonya Black,4513,1,$89.97,4,At-Risk Customers
16355,Sam Foster,4476,1,$89.97,4,At-Risk Customers
15759,Erin Brooks,4475,1,$89.97,4,At-Risk Customers
16013,Xavier Williams,4507,1,$89.97,4,At-Risk Customers
15487,Jesse Ramirez,4489,1,$89.97,4,At-Risk Customers
16843,Jimmy Ramos,4255,1,$89.97,7,Potential Loyalists
15741,Isabella Allen,4262,1,$89.97,7,Potential Loyalists
18184,Leonard Chande,4266,1,$89.97,7,Potential Loyalists
13683,Sheila Torres,4269,1,$89.97,7,Potential Loyalists
24721,Mandy Zheng,4293,1,$89.97,7,Potential Loyalists
25621,Brandon Flores,4283,1,$89.97,7,Potential Loyalists
21853,Stacy Gutierrez,4312,1,$89.97,7,Potential Loyalists
15745,Julian Hayes,4313,1,$89.97,7,Potential Loyalists
14691,Derrick Torres,4310,1,$89.97,7,Potential Loyalists
27844,Arturo Li,4386,1,$89.97,6,Potential Loyalists
25328,Rachel Price,4372,1,$89.97,6,Potential Loyalists
18083,Osarumwense Agbonile,4374,1,$89.97,6,Potential Loyalists
22144,Zachary Wang,4361,1,$89.97,6,Potential Loyalists
22285,Meredith Moreno,4360,1,$89.97,6,Potential Loyalists
15011,Amber Mitchell,4365,1,$89.97,6,Potential Loyalists
24576,Jake Hu,4363,1,$89.97,6,Potential Loyalists
19373,Rebekah Suri,4369,1,$89.97,6,Potential Loyalists
14571,Rachel Richardson,4322,1,$89.97,7,Potential Loyalists
15415,Rachel Gray,4317,1,$89.97,7,Potential Loyalists
16099,Julian Jenkins,4222,1,$89.97,9,Loyal Customers
13837,Alyssa Lee,4239,1,$89.97,9,Loyal Customers
23487,Gabriel Evans,4240,1,$89.97,9,Loyal Customers
23494,Nicole Foster,4204,1,$89.97,9,Loyal Customers
23485,Isabella Lee,4191,1,$89.97,9,Loyal Customers
15306,Victoria Sanchez,4188,1,$89.97,9,Loyal Customers
15672,Kelvin Nara,4197,1,$89.97,9,Loyal Customers
14482,Noah Perez,4185,1,$89.97,9,Loyal Customers
12425,Brandon White,4234,1,$89.98,9,Loyal Customers
11985,Melanie Hughes,4185,2,$89.98,9,Loyal Customers
12051,Isaiah Scott,4404,2,$89.98,8,Potential Loyalists
11853,Grace Jones,4384,2,$89.98,8,Potential Loyalists
12115,Chloe Richardson,4383,2,$89.98,8,Potential Loyalists
11855,Christian Walker,4301,2,$89.98,9,Loyal Customers
15683,Jessie Carlson,4483,1,$89.98,4,At-Risk Customers
11466,Grant Tang,4322,3,$90.19,9,Loyal Customers
13962,Dawn Li,4170,2,$90.21,9,Loyal Customers
14669,Erika Blanco,4221,2,$90.25,9,Loyal Customers
14237,Kate Andersen,4332,2,$90.25,8,Potential Loyalists
17284,Gerald Martin,4341,2,$90.25,8,Potential Loyalists
17074,Ruben Malhotra,4379,2,$90.25,8,Potential Loyalists
16193,Victor Rubio,4439,2,$90.47,7,Potential Loyalists
15779,Jackson Hayes,4414,1,$90.47,5,At-Risk Customers
14829,Gina Vazquez,4391,1,$90.47,5,At-Risk Customers
14466,Logan Adams,4269,1,$90.47,7,Potential Loyalists
25103,Shelby Brooks,4339,1,$90.58,6,Potential Loyalists
15099,Alvin Ma,4391,1,$90.58,5,At-Risk Customers
15148,James West,4397,2,$90.75,8,Potential Loyalists
15231,Alexia Barnes,4175,2,$90.75,9,Loyal Customers
19571,Sydney Johnson,4275,2,$90.95,8,Potential Loyalists
16032,Colin Chavez,4442,2,$90.95,7,Potential Loyalists
22924,Marie Sanchez,4513,1,$90.95,4,At-Risk Customers
22100,Fernando Hall,4335,1,$90.95,6,Potential Loyalists
12924,Devon Chande,4250,1,$90.95,7,Potential Loyalists
11957,Courtney Hernandez,4182,2,$91.25,9,Loyal Customers
16710,Carla Arthur,4194,2,$91.26,9,Loyal Customers
19578,Max Rubio,4215,2,$91.26,9,Loyal Customers
17234,Anna Jenkins,4214,2,$91.26,9,Loyal Customers
17062,Christy Lu,4486,2,$91.26,7,Potential Loyalists
16704,Karla Chavez,4362,2,$91.26,8,Potential Loyalists
26882,Mayra Sanchez,4440,1,$91.26,4,At-Risk Customers
11649,Ian White,4442,2,$91.28,7,Potential Loyalists
11676,Alan Hu,4212,2,$91.28,9,Loyal Customers
11667,Blake Moore,4202,2,$91.28,9,Loyal Customers
25165,Ashley Brown,4205,1,$91.58,9,Loyal Customers
24687,Joan Ross,4395,1,$91.58,5,At-Risk Customers
24652,Luke Butler,4523,1,$91.58,4,At-Risk Customers
24776,Samantha Perry,4504,1,$91.58,4,At-Risk Customers
12038,George Vance,4164,3,$91.75,10,Loyal Customers
13124,Marco Vance,4188,3,$91.92,10,Loyal Customers
21702,Paige Gonzales,4281,2,$91.94,8,Potential Loyalists
18686,Logan Coleman,4339,2,$91.95,8,Potential Loyalists
19001,Fernando Brown,4339,2,$91.95,8,Potential Loyalists
22981,Amanda Flores,4209,1,$91.95,9,Loyal Customers
22920,Calvin Andersen,4225,1,$91.95,9,Loyal Customers
13151,Ethan Moore,4217,1,$91.95,9,Loyal Customers
14329,Holly Sanchez,4527,1,$91.95,4,At-Risk Customers
20232,Franklin Chande,4391,1,$91.95,5,At-Risk Customers
23200,Grace Rodriguez,4398,1,$91.95,5,At-Risk Customers
21023,Cara Wang,4419,1,$91.95,5,At-Risk Customers
14028,Patricia Srini,4355,1,$91.95,6,Potential Loyalists
19920,Meredith Sanchez,4505,1,$91.96,4,At-Risk Customers
28304,Colleen Zeng,4489,1,$91.97,4,At-Risk Customers
12432,Nathan Clark,4256,1,$91.97,7,Potential Loyalists
18821,Juan Morgan,4245,2,$91.97,9,Loyal Customers
16243,Maria James,4317,2,$91.97,9,Loyal Customers
25174,Monica Smith,4411,1,$92.08,5,At-Risk Customers
17338,Jordyn Long,4183,3,$92.16,10,Loyal Customers
17760,Diana Romero,4204,2,$92.25,9,Loyal Customers
17881,Tamara Wang,4172,2,$92.25,9,Loyal Customers
12087,Sean Cook,4175,2,$92.27,9,Loyal Customers
11848,Joshua Lewis,4215,2,$92.27,9,Loyal Customers
12137,Jack Green,4424,2,$92.27,8,Potential Loyalists
12065,Isaiah Collins,4464,2,$92.27,7,Potential Loyalists
12101,Logan Patterson,4398,2,$92.27,8,Potential Loyalists
29216,Antonio Wood,4163,1,$92.48,9,Loyal Customers
19457,Jennifer Williams,4208,1,$92.48,9,Loyal Customers
16195,Abby Perez,4413,1,$92.48,5,At-Risk Customers
21839,Billy Diaz,4316,1,$92.48,7,Potential Loyalists
14658,Chloe Green,4246,3,$92.82,10,Loyal Customers
28381,Cedric Tang,4298,1,$92.96,7,Potential Loyalists
23949,Kelvin Deng,4442,1,$92.96,4,At-Risk Customers
27939,Lawrence Navarro,4455,1,$92.97,4,At-Risk Customers
26216,Ebony Subram,4359,1,$92.97,6,Potential Loyalists
16700,Billy Gill,4379,2,$92.97,8,Potential Loyalists
17290,Jenny Becker,4330,2,$92.97,8,Potential Loyalists
16706,Jenny Shan,4282,2,$92.97,8,Potential Loyalists
17252,Colleen Zhu,4284,2,$92.97,8,Potential Loyalists
17068,Thomas Smith,4182,2,$92.97,9,Loyal Customers
17245,Regina Mehta,4234,2,$92.97,9,Loyal Customers
27635,Grace Perry,4206,1,$93.46,9,Loyal Customers
20532,Joan Watson,4212,1,$93.46,9,Loyal Customers
27603,Mya Barnes,4368,1,$93.46,6,Potential Loyalists
20542,Hailey Green,4328,1,$93.46,7,Potential Loyalists
12565,Kendra Gutierrez,4277,1,$93.46,7,Potential Loyalists
23260,Edwin Goel,4259,1,$93.46,7,Potential Loyalists
26256,Ronald Rana,4273,1,$93.46,7,Potential Loyalists
26733,Benjamin Smith,4260,1,$93.46,7,Potential Loyalists
26266,Brent Gao,4412,1,$93.46,5,At-Risk Customers
26260,Ryan Jackson,4415,1,$93.46,5,At-Risk Customers
27229,Zachary Zhang,4502,1,$93.46,4,At-Risk Customers
21298,Noah Collins,4470,1,$93.46,4,At-Risk Customers
